Survey Number,WIN,Alias,Date,Year,Month,Site #,SiteName,Repetition #,Site Length (ft),Stream Width (ft),Total Pool Length (ft),Discharge (cu ft/sec),Time Fished,Fish Number,Species Code,Total Length,szClass,Weight,Wild/Stocked,Stage,Sex,Mark Applied,Mark Present,Fingerling  Efficiency (%),Yearling Efficiency (%),Older Efficiency (%),GP Remarks,NYTME,NYTMN,Species Code,Number of Fish,Min Length (mm),Max Length (mm)
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,790,328,95,90,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,814,326,62,60,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,816,326,80,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,800,328,75,70,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,818,326,66,60,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,808,326,70,70,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,789,328,80,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,797,328,86,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,798,328,83,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,795,328,78,70,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,819,600,66,60,,,,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,793,328,85,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,794,328,90,90,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,804,328,79,70,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,807,326,73,70,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,812,326,82,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,803,328,88,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,817,326,62,60,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,791,328,80,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,806,326,78,70,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,801,328,86,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,799,328,78,70,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,809,326,68,60,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,813,326,61,60,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,796,328,86,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,788,328,79,70,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,815,326,66,60,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,9/15/20,2020,9,04,191,1,895,130,,505,0.42,792,328,83,80,,Wild,Young of year,,,,75,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,910,326,66,60,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,916,600,70,70,,,,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,900,328,95,90,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,906,328,79,70,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,912,326,79,70,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,914,600,83,80,,,,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,904,328,89,80,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,902,328,97,90,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,905,328,95,90,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,908,326,79,70,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,913,600,70,70,,,,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,915,600,60,60,,,,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,903,328,91,90,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,911,326,76,70,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,898,328,119,110,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,907,326,99,90,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,899,328,75,70,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,901,328,86,80,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,909,326,80,80,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,04,191,1,895,130,,885,0.37,897,328,84,80,,Wild,Young of year,,,,66,,,Shocked river right bank.,475846,4644512,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,488,326,63,60,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,475,328,62,60,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,494,600,50,50,,,,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,484,328,66,60,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,477,328,65,60,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,473,328,63,60,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,480,328,53,50,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,486,328,62,60,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,491,600,40,40,,,,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,478,328,56,50,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,485,328,72,70,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,492,600,42,40,,,,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,472,328,63,60,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,483,328,59,50,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,487,328,64,60,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,489,326,49,40,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,474,328,61,60,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,479,328,55,50,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,481,328,57,50,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,493,600,43,40,,,,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,482,328,55,50,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,476,328,66,60,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,470,328,65,60,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,471,328,73,70,,Wild,Young of year,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,495,600,59,50,,,,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,7/14/20,2020,7,05,She,1,984,130,,515,0.47,490,600,192,190,,,,,,,,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,685,600,59,50,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,684,600,54,50,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,682,600,54,50,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,667,328,66,60,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,671,328,82,80,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,670,328,82,80,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,666,328,79,70,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,669,328,66,60,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,668,328,71,70,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,673,328,79,70,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,675,328,80,80,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,676,328,61,60,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,687,600,63,60,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,679,328,58,50,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,677,328,70,70,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,683,600,66,60,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,681,600,55,50,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,688,600,55,50,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,678,328,77,70,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,689,600,50,50,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,680,600,61,60,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,672,328,69,60,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,686,600,54,50,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,8/10/20,2020,8,05,She,1,984,130,,624,0.37,674,328,68,60,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,844,349,151,150,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,837,328,57,50,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,832,328,82,80,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,821,328,81,80,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,824,328,93,90,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,829,328,113,110,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,842,600,70,70,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,838,328,106,100,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,841,600,72,70,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,831,328,90,90,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,834,328,89,80,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,840,600,60,60,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,827,328,92,90,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,836,328,83,80,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,822,328,88,80,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,820,328,90,90,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,839,600,74,70,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,830,328,84,80,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,833,328,98,90,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,825,328,90,90,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,845,349,183,180,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,835,328,78,70,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,828,328,78,70,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,843,600,74,70,,,,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,826,328,100,100,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,9/14/20,2020,9,05,She,1,984,130,,510,0.37,823,328,102,100,,Wild,Young of year,,,,66,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,917,328,90,90,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,930,328,110,110,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,931,328,100,100,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,922,328,93,90,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,920,328,90,90,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,921,328,89,80,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,924,328,89,80,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,927,328,82,80,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,928,328,120,120,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,923,328,70,70,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,918,328,72,70,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,929,328,115,110,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,925,328,90,90,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,926,328,94,90,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,919,328,81,80,,Wild,Young of year,,,,77,,,Shocked river right bank.,476384,4643347,,,,
420028,D-71,West Branch Delaware River,10/13/20,2020,10,05,She,1,984,130,,900,0.29,932,601,77,70,,,,,,,77,,,Shocked river right bank.,476384,4643347,,,,
417034,D,Delaware River,7/10/17,2017,7,01,RiverRd,1,984,325,,1220,0.28,9,326,35,30,,Wild,Young of year,,,,50,,,Shocked river right bank,477781,4639436,,,,
417034,D,Delaware River,7/10/17,2017,7,01,RiverRd,1,984,325,,1220,0.28,4,328,62,60,,Wild,Young of year,,,,50,,,Shocked river right bank,477781,4639436,,,,
417034,D,Delaware River,7/10/17,2017,7,01,RiverRd,1,984,325,,1220,0.28,2,328,73,70,,Wild,Young of year,,,,50,,,Shocked river right bank,477781,4639436,,,,
417034,D,Delaware River,7/10/17,2017,7,01,RiverRd,1,984,325,,1220,0.28,6,328,52,50,,Wild,Young of year,,,,50,,,Shocked river right bank,477781,4639436,,,,
417034,D,Delaware River,7/10/17,2017,7,01,RiverRd,1,984,325,,1220,0.28,3,328,73,70,,Wild,Young of year,,,,50,,,Shocked river right bank,477781,4639436,,,,
417034,D,Delaware River,7/10/17,2017,7,01,RiverRd,1,984,325,,1220,0.28,8,326,50,50,,Wild,Young of year,,,,50,,,Shocked river right bank,477781,4639436,,,,
417034,D,Delaware River,7/10/17,2017,7,01,RiverRd,1,984,325,,1220,0.28,1,326,139,130,,Wild,Yearling,,,,50,,,Shocked river right bank,477781,4639436,,,,
417034,D,Delaware River,7/10/17,2017,7,01,RiverRd,1,984,325,,1220,0.28,5,328,60,60,,Wild,Young of year,,,,50,,,Shocked river right bank,477781,4639436,,,,
417034,D,Delaware River,7/10/17,2017,7,01,RiverRd,1,984,325,,1220,0.28,7,326,52,50,,Wild,Young of year,,,,50,,,Shocked river right bank,477781,4639436,,,,
417034,D,Delaware River,8/21/17,2017,8,01,RiverRd,1,984,325,,1580,0.3,29,600,54,50,,,Young of year,,,,50,,,Shocked river right bank,477781,4639436,,,,
417034,D,Delaware River,8/21/17,2017,8,01,RiverRd,1,984,325,,1580,0.3,21,328,87,80,,Wild,Young of year,,,,50,,,Shocked river right bank,477781,4639436,,,,
417034,D,Delaware River,8/21/17,2017,8,01,RiverRd,1,984,325,,1580,0.3,17,328,80,80,,Wild,Young of year,,,,50,,,Shocked river right bank,477781,4639436,,,,
417034,D,Delaware River,8/21/17,2017,8,01,RiverRd,1,984,325,,1580,0.3,19,328,75,70,,Wild,Young of year,,,,50,,,Shocked river right bank,477781,4639436,,,,
417034,D,Delaware River,8/21/17,2017,8,01,RiverRd,1,984,325,,1580,0.3,27,600,37,30,,,Young of year,,,,50,,,Shocked river right bank,477781,4639436,,,,
